bibcode,Location,lat,long,address,country,state,trusted,count
2011IAUS..276..252F,UCO/Lick University of California Santa Cruz CA 95064,37.0015093,-122.0613282,"University of California Observatories, University of California Santa Cruz, Santa Cruz, CA 95064, USA",United States,California,False,1
