bibcode,Location,lat,long,address,country,state,trusted,count
2012yscc.conf...86S,Main (Pulkovo) Astronomical Observatory (MAO) of Russian Academy of Sciences (RAS) St Petersburg Russia,59.9342802,30.3350986,"Saint Petersburg, Russia",Russia,Saint Petersburg,False,5
