bibcode,Location,lat,long,address,country,state,trusted,count
2011M&PS...46..767H,Planetary Sciences Group Department of Physics University of Central Florida Orlando Florida USA,28.6024276,-81.2000599,"University of Central Florida, 4000 Central Florida Boulevard, Orlando, FL 32816, USA",United States,Florida,True,1
